,informant,start,end,filename,corpus,text,gender,age
020721_VIK1941_Razdorskaya-1624056-1629272,VIK1941,1624.056,1629.272,audio_files/020721_VIK1941_Razdorskaya-1624056-1629272.wav,don_rnd,"Сначала головы кидают, потом икру кидают, потом серёдка.  ",,
020721_VIK1941_Razdorskaya-1629027-1632405,Interviewer,1629.027,1632.405,audio_files/020721_VIK1941_Razdorskaya-1629027-1632405.wav,standart,"А головы кинули, проварили и вынули? Там оставили? ",,
020721_VIK1941_Razdorskaya-1631872-1638590,VIK1941,1631.872,1638.59,audio_files/020721_VIK1941_Razdorskaya-1631872-1638590.wav,don_rnd,"Нет, нет, вот проварились, минут десять, потом кидают эту рыбу.  ",,
020721_VIK1941_Razdorskaya-1638590-1647908,VIK1941,1638.59,1647.908,audio_files/020721_VIK1941_Razdorskaya-1638590-1647908.wav,don_rnd,"Проварилась она точно так, потом эту заливают, томат же сразу льют и солят, а потом
         всё подряд.  ",,
020721_VIK1941_Razdorskaya-1647908-1652066,VIK1941,1647.908,1652.066,audio_files/020721_VIK1941_Razdorskaya-1647908-1652066.wav,don_rnd,"Она же жирная всегда, рыба, не надо было жира никакого добавлять.  ",,
020721_VIK1941_Razdorskaya-1652066-1656908,VIK1941,1652.066,1656.908,audio_files/020721_VIK1941_Razdorskaya-1652066-1656908.wav,don_rnd,"Это теперь сейчас пережаривают, туда пережарку делают,  ",,
020721_VIK1941_Razdorskaya-1656908-1662613,VIK1941,1656.908,1662.613,audio_files/020721_VIK1941_Razdorskaya-1656908-1662613.wav,don_rnd,"а что ж она, рыба-то постная, только что запах рыбий, а так-то.  ",,
020721_VIK1941_Razdorskaya-1662613-1666238,VIK1941,1662.613,1666.238,audio_files/020721_VIK1941_Razdorskaya-1662613-1666238.wav,don_rnd,"Ну если бы крупная рыба, то она всегда жирненькая, да.  ",,
020721_VIK1941_Razdorskaya-1666218-1669664,Interviewer,1666.218,1669.664,audio_files/020721_VIK1941_Razdorskaya-1666218-1669664.wav,standart,Постная – это какая? В пост есть или когда? ,,
020721_VIK1941_Razdorskaya-1669465-1674647,VIK1941,1669.465,1674.647,audio_files/020721_VIK1941_Razdorskaya-1669465-1674647.wav,don_rnd,"Постная – ну нежирная, она вот высушится, сухарь.  ",,
020721_VIK1941_Razdorskaya-1674647-1679215,VIK1941,1674.647,1679.215,audio_files/020721_VIK1941_Razdorskaya-1674647-1679215.wav,don_rnd,"А когда она жирненькая, так она и шкурочка жирненькая у неё. ",,
020721_VIK1941_Razdorskaya-1679181-1685216,Interviewer,1679.181,1685.216,audio_files/020721_VIK1941_Razdorskaya-1679181-1685216.wav,standart,"Мама, бабушка поста придерживались? ",,
020721_VIK1941_Razdorskaya-1684282-1686852,VIK1941,1684.282,1686.852,audio_files/020721_VIK1941_Razdorskaya-1684282-1686852.wav,don_rnd,"Обязательно, конечно. ",,
020721_VIK1941_Razdorskaya-1686785-1689045,Interviewer,1686.785,1689.045,audio_files/020721_VIK1941_Razdorskaya-1686785-1689045.wav,standart,Что в пост? Когда он начинался? ,,
020721_VIK1941_Razdorskaya-1689033-1694942,VIK1941,1689.033,1694.942,audio_files/020721_VIK1941_Razdorskaya-1689033-1694942.wav,don_rnd,Бабушка постила два раза в год.  ,,
020721_VIK1941_Razdorskaya-1694942-1702056,VIK1941,1694.942,1702.056,audio_files/020721_VIK1941_Razdorskaya-1694942-1702056.wav,don_rnd,Это перед Пасхой и перед Рождеством.  ,,
020721_VIK1941_Razdorskaya-1702056-1708942,VIK1941,1702.056,1708.942,audio_files/020721_VIK1941_Razdorskaya-1702056-1708942.wav,don_rnd,"Это семь недель, семь недель поста, семь недель она постила.  ",,
020721_VIK1941_Razdorskaya-1708942-1715476,VIK1941,1708.942,1715.476,audio_files/020721_VIK1941_Razdorskaya-1708942-1715476.wav,don_rnd,"А мы постили первую неделю и последнюю, мы лодыри, так что. ",,
020721_VIK1941_Razdorskaya-1715476-1717633,VIK1941,1715.476,1717.633,audio_files/020721_VIK1941_Razdorskaya-1715476-1717633.wav,don_rnd,"Мама у нас всегда работала,  ",,
020721_VIK1941_Razdorskaya-1717716-1721681,VIK1941,1717.716,1721.681,audio_files/020721_VIK1941_Razdorskaya-1717716-1721681.wav,don_rnd,"но бабушка придерживалась, всё равно придерживалась, и нас кормила так.  ",,
020721_VIK1941_Razdorskaya-1721681-1729545,VIK1941,1721.681,1729.545,audio_files/020721_VIK1941_Razdorskaya-1721681-1729545.wav,don_rnd,"Иногда, иногда она что-то позволяла. А так – всё хлебали все вместе и вот и пост был.
          ",,
020721_VIK1941_Razdorskaya-1729545-1734454,VIK1941,1729.545,1734.454,audio_files/020721_VIK1941_Razdorskaya-1729545-1734454.wav,don_rnd,"Потому что не с чего сильно было, мяса этого не было, жира не было, ",,
020721_VIK1941_Razdorskaya-1734454-1740340,VIK1941,1734.454,1740.34,audio_files/020721_VIK1941_Razdorskaya-1734454-1740340.wav,don_rnd,"масло постное и то лили столовую ложку на кастрюлю такую, борща или супа.  ",,
020721_VIK1941_Razdorskaya-1740340-1744374,VIK1941,1740.34,1744.374,audio_files/020721_VIK1941_Razdorskaya-1740340-1744374.wav,don_rnd,"Зажарку сделают, чтобы лучок зажарился, и томатик туда влить,  ",,
020721_VIK1941_Razdorskaya-1744374-1750033,VIK1941,1744.374,1750.033,audio_files/020721_VIK1941_Razdorskaya-1744374-1750033.wav,don_rnd,"а так – где же бы брали. И масло это, и ничего же не было.  ",,
020721_VIK1941_Razdorskaya-1749976-1756567,Interviewer,1749.976,1756.567,audio_files/020721_VIK1941_Razdorskaya-1749976-1756567.wav,standart,"Пост, он когда начинается? Великий пост когда начинался? ",,
020721_VIK1941_Razdorskaya-1756442-1767295,VIK1941,1756.442,1767.295,audio_files/020721_VIK1941_Razdorskaya-1756442-1767295.wav,don_rnd,"Ну перед Пасхой какой пост? Там есть последняя неделя – Страшная называется, Страстная.
          ",,
020721_VIK1941_Razdorskaya-1767295-1771783,VIK1941,1767.295,1771.783,audio_files/020721_VIK1941_Razdorskaya-1767295-1771783.wav,don_rnd,"Ну как. Я, например, и сейчас только первую и последнюю неделю постю,  ",,
020721_VIK1941_Razdorskaya-1771783-1774567,VIK1941,1771.783,1774.567,audio_files/020721_VIK1941_Razdorskaya-1771783-1774567.wav,don_rnd,весь пост не выдерживаю я.  ,,
020721_VIK1941_Razdorskaya-1774567-1779533,VIK1941,1774.567,1779.533,audio_files/020721_VIK1941_Razdorskaya-1774567-1779533.wav,don_rnd,"А когда родители были, мама была, они постное же готовят, все едим. ",,
020721_VIK1941_Razdorskaya-1779533-1783670,VIK1941,1779.533,1783.67,audio_files/020721_VIK1941_Razdorskaya-1779533-1783670.wav,don_rnd,"Все едим вот это, мы и не говорили, пост это или не пост.  ",,
020721_VIK1941_Razdorskaya-1783670-1789431,VIK1941,1783.67,1789.431,audio_files/020721_VIK1941_Razdorskaya-1783670-1789431.wav,don_rnd,"Конечно, к Пасхе-то, конечно, бабушка там прибережёт, пирожки испечёт,  ",,
020721_VIK1941_Razdorskaya-1789431-1795397,VIK1941,1789.431,1795.397,audio_files/020721_VIK1941_Razdorskaya-1789431-1795397.wav,don_rnd,"а потом пёрышко с утки или с гуся, помажет масличком постным.  ",,
020721_VIK1941_Razdorskaya-1795397-1799261,VIK1941,1795.397,1799.261,audio_files/020721_VIK1941_Razdorskaya-1795397-1799261.wav,don_rnd,Это же праздничная уж еда была.  ,,
020721_VIK1941_Razdorskaya-1799261-1803829,VIK1941,1799.261,1803.829,audio_files/020721_VIK1941_Razdorskaya-1799261-1803829.wav,don_rnd,"А где ж бы брали. Козы были, доили коз, доили коров,  ",,
020721_VIK1941_Razdorskaya-1803829-1806613,VIK1941,1803.829,1806.613,audio_files/020721_VIK1941_Razdorskaya-1803829-1806613.wav,don_rnd,корова была у нас обязательно.  ,,
020721_VIK1941_Razdorskaya-1806613-1814817,VIK1941,1806.613,1814.817,audio_files/020721_VIK1941_Razdorskaya-1806613-1814817.wav,don_rnd,"Ну, с коровы-то дюже не было, плохо, потому что по стакану молока, мы и спать легли.
          ",,
020721_VIK1941_Razdorskaya-1814817-1819715,VIK1941,1814.817,1819.715,audio_files/020721_VIK1941_Razdorskaya-1814817-1819715.wav,don_rnd,"А когда коровки-то нету, люди-то. А у нас если корова есть, значит,  ",,
020721_VIK1941_Razdorskaya-1819715-1825590,VIK1941,1819.715,1825.59,audio_files/020721_VIK1941_Razdorskaya-1819715-1825590.wav,don_rnd,"один день Понадцовым даём, Фёкла, она сроду никогда ничего не имела.  ",,
020721_VIK1941_Razdorskaya-1825590-1835647,VIK1941,1825.59,1835.647,audio_files/020721_VIK1941_Razdorskaya-1825590-1835647.wav,don_rnd,"Пятеро детей было, шестеро, сестра. Нынче Фёкле, завтра Дуньке,  ",,
020721_VIK1941_Razdorskaya-1835647-1844772,VIK1941,1835.647,1844.772,audio_files/020721_VIK1941_Razdorskaya-1835647-1844772.wav,don_rnd,"послезавтра Лизе, Зое, Наде, а себе уж потом остаётся день.  ",,
020721_VIK1941_Razdorskaya-1844772-1851761,VIK1941,1844.772,1851.761,audio_files/020721_VIK1941_Razdorskaya-1844772-1851761.wav,don_rnd,"А мамка сама косит, сама вязками с нами носит сено зимою.  ",,
020721_VIK1941_Razdorskaya-1851761-1859374,VIK1941,1851.761,1859.374,audio_files/020721_VIK1941_Razdorskaya-1851761-1859374.wav,don_rnd,"Идёт мамка и нас подпоясывает. Мне же, конечно, маленькую вязочку, Вовке побольше
         брату,  ",,
020721_VIK1941_Razdorskaya-1859374-1865454,VIK1941,1859.374,1865.454,audio_files/020721_VIK1941_Razdorskaya-1859374-1865454.wav,don_rnd,"а себе-то уж она такую вязанку, что под ней не видно мамку, такую вязанку навязывает. ",,
020721_VIK1941_Razdorskaya-1865454-1871897,VIK1941,1865.454,1871.897,audio_files/020721_VIK1941_Razdorskaya-1865454-1871897.wav,don_rnd,"Принесём – вот она сначала коровке положим это сенцо, потом козочкам,  ",,
020721_VIK1941_Razdorskaya-1871897-1877045,VIK1941,1871.897,1877.045,audio_files/020721_VIK1941_Razdorskaya-1871897-1877045.wav,don_rnd,"остальное обедица, на обедицах выдувались, а где ж бы брали.  ",,
020721_VIK1941_Razdorskaya-1877045-1882476,VIK1941,1877.045,1882.476,audio_files/020721_VIK1941_Razdorskaya-1877045-1882476.wav,don_rnd,"Свиней не держали, хлеба не было, кормить было нечем.  ",,
020721_VIK1941_Razdorskaya-1882476-1888840,VIK1941,1882.476,1888.84,audio_files/020721_VIK1941_Razdorskaya-1882476-1888840.wav,don_rnd,"Вот козочек и ели, резали, ели раньше. Вот а с чего холодец варили?  ",,
020721_VIK1941_Razdorskaya-1888840-1895533,VIK1941,1888.84,1895.533,audio_files/020721_VIK1941_Razdorskaya-1888840-1895533.wav,don_rnd,"Да с козьих голов, с ног. А потом сидим – гайтанчики выбираем, играть же в них будем.
          ",,
020721_VIK1941_Razdorskaya-1895533-1905033,VIK1941,1895.533,1905.033,audio_files/020721_VIK1941_Razdorskaya-1895533-1905033.wav,don_rnd,"С ног у коз. С ног. И в овечках много этих таких вот гайтанчиков, ну суставов-то у
         них много.  ",,
020721_VIK1941_Razdorskaya-1905033-1913192,VIK1941,1905.033,1913.192,audio_files/020721_VIK1941_Razdorskaya-1905033-1913192.wav,don_rnd,"И вот кто больше – кто больше насобирает. А потом становим – и вот так вот, это игра
         у нас была.  ",,
020721_VIK1941_Razdorskaya-1913192-1919590,VIK1941,1913.192,1919.59,audio_files/020721_VIK1941_Razdorskaya-1913192-1919590.wav,don_rnd,"Била, убила, а чем же. Пойдёшь нарвёшь тютины,  ",,
020721_VIK1941_Razdorskaya-1919590-1923647,VIK1941,1919.59,1923.647,audio_files/020721_VIK1941_Razdorskaya-1919590-1923647.wav,don_rnd,а другой проиграл – пойдёшь нарвёшь вишен.  ,,
020721_VIK1941_Razdorskaya-1923647-1929624,VIK1941,1923.647,1929.624,audio_files/020721_VIK1941_Razdorskaya-1923647-1929624.wav,don_rnd,"А ходили-то. Дома-то не было ничего, это за каждое дерево же платили налоги. ",,
020721_VIK1941_Razdorskaya-1929590-1930986,Interviewer,1929.59,1930.986,audio_files/020721_VIK1941_Razdorskaya-1929590-1930986.wav,standart,Налоги? ,,
020721_VIK1941_Razdorskaya-1930749-1936567,VIK1941,1930.749,1936.567,audio_files/020721_VIK1941_Razdorskaya-1930749-1936567.wav,don_rnd,"Конечно, конечно. Так там брошенные же сады,  ",,
020721_VIK1941_Razdorskaya-1936567-1940999,VIK1941,1936.567,1940.999,audio_files/020721_VIK1941_Razdorskaya-1936567-1940999.wav,don_rnd,"раньше же были частные сады, потом бросили – колхоз там был,  ",,
020721_VIK1941_Razdorskaya-1940999-1950079,VIK1941,1940.999,1950.079,audio_files/020721_VIK1941_Razdorskaya-1940999-1950079.wav,don_rnd,"колхоз занял эти сады, виноградники там были, ну и росли же абрикосы, и вишни,  ",,
020721_VIK1941_Razdorskaya-1950079-1954658,VIK1941,1950.079,1954.658,audio_files/020721_VIK1941_Razdorskaya-1950079-1954658.wav,don_rnd,"и всё. Но оно ж уже одичало, всё равно не такое, как дома,  ",,
020721_VIK1941_Razdorskaya-1954658-1959931,VIK1941,1954.658,1959.931,audio_files/020721_VIK1941_Razdorskaya-1954658-1959931.wav,don_rnd,"всё равно ходили с бидончиками, пойдёмте, пойдёмте тютина поспела, пойдёмте.  ",,
020721_VIK1941_Razdorskaya-1959931-1963772,VIK1941,1959.931,1963.772,audio_files/020721_VIK1941_Razdorskaya-1959931-1963772.wav,don_rnd,Вот там понаедимся и несём же домой тютины. ,,
